Name,AssetType,AssetPath,FolderCategory,ConstructionClass,RelationRole,SuggestedSupportType,PivotType,SnapToGround,ScaleLooksMetric,NeedsScaleCheck,PlacementNotes,ChildCount,RendererCount,MeshCount,MaterialCount,MaterialNames,HasCollider,ColliderCount,HasRigidbody,RigidbodyCount,HasAnimator,HasLegacyAnimation,AnimationClipCount,AnimationClipNames,SizeX,SizeY,SizeZ,Labels
"SM_TrafficBarrel01","Model","Assets/ConstructionSite/Meshes/IndustryPropsPack6/SM_TrafficBarrel01.FBX","industrypropspack6","small_prop","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",0.8134,0.9540,0.8114,""
"SM_Tarp01","Prefab","Assets/ConstructionSite/Prefab/IndustryPropsPack6/SM_Tarp01.prefab","industrypropspack6","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"M_Tarp1",True,1,False,0,False,False,0,"",2.7622,0.3350,3.1802,""
"SM_Tarp01","Model","Assets/ConstructionSite/Meshes/IndustryPropsPack6/SM_Tarp01.FBX","industrypropspack6","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.7653,0.3399,3.1840,""
"SM_Tarp02","Prefab","Assets/ConstructionSite/Prefab/IndustryPropsPack6/SM_Tarp02.prefab","industrypropspack6","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"M_Tarp1",True,1,False,0,False,False,0,"",3.0003,0.2054,2.7962,""
"SM_Tarp02","Model","Assets/ConstructionSite/Meshes/IndustryPropsPack6/SM_Tarp02.FBX","industrypropspack6","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",3.0017,0.2121,2.8022,""
"SM_WaterTank01","Prefab","Assets/ConstructionSite/Prefab/IndustryPropsPack6/SM_WaterTank01.prefab","industrypropspack6","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"M_WaterTank",True,1,False,0,False,False,0,"",1.2862,1.4680,1.2519,""
"SM_WaterTank01","Model","Assets/ConstructionSite/Meshes/IndustryPropsPack6/SM_WaterTank01.FBX","industrypropspack6","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",1.2998,1.4698,1.2631,""
"SM_CargoContainer01","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_CargoContainer01.FBX","meshes","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.4627,2.6221,6.1934,""
"SM_CargoContainer02","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_CargoContainer02.FBX","meshes","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.5447,2.6549,6.2072,""
"SM_CargoContainer03","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_CargoContainer03.FBX","meshes","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.5447,2.6467,6.2072,""
"SM_CargoContainer04","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_CargoContainer04.FBX","meshes","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.5517,2.6397,6.2072,""
"SM_CargoContainer05","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_CargoContainer05.FBX","meshes","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.5517,2.6397,6.2072,""
"SM_CargoContainer06","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_CargoContainer06.FBX","meshes","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.5447,2.6397,6.2072,""
"SM_CargoContainerDoorL","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_CargoContainerDoorL.FBX","meshes","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",1.2295,2.5205,0.1487,""
"SM_CargoContainerDoorR","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_CargoContainerDoorR.FBX","meshes","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",1.3185,2.5206,0.1693,""
"SM_Container01","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Container01.FBX","meshes","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",1.9237,1.7123,3.8921,""
"SM_Container02_1","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Container02_1.FBX","meshes","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",1.0916,0.9311,1.3812,""
"SM_Container02_2","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Container02_2.FBX","meshes","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",1.0862,1.3007,1.3947,""
"SM_Container02_3","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Container02_3.FBX","meshes","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",1.0555,0.9249,1.3812,""
"SM_FloorSlabs01","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_FloorSlabs01.FBX","meshes","ground","support_anchor","ground","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",4.0246,0.2348,1.5053,""
"SM_FloorSlabs02","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_FloorSlabs02.FBX","meshes","ground","support_anchor","ground","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",4.0816,1.3383,1.6775,""
"SM_FloorSlabs02Tarp","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_FloorSlabs02Tarp.FBX","meshes","ground","support_anchor","ground","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",4.3735,1.3483,1.8221,""
"SM_FloodlightTower01","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_FloodlightTower01.FBX","meshes","light","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",1.5337,11.8615,0.9776,""
"SM_FloodlightTower02","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_FloodlightTower02.FBX","meshes","light","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",0.3996,0.7174,0.8059,""
"SM_FloodlightTower03","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_FloodlightTower03.FBX","meshes","light","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.1487,11.8591,2.8312,""
"SM_FloodlightTowerSpotlights","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_FloodlightTowerSpotlights.FBX","meshes","light","dependent","place_on_ground_or_support","offset",True,True,False,"place on ground | pivot may need placement offset correction",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.8418,1.3324,1.1592,""
"SM_Beam01","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Beam01.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",6.6740,0.4936,0.4297,""
"SM_Beam02","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Beam02.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",7.0398,1.3926,1.8778,""
"SM_Beam02Tarp","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Beam02Tarp.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",7.2504,1.3912,2.0297,""
"SM_Coilwire01","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Coilwire01.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",0.9021,0.6125,0.9129,""
"SM_Coilwire02","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Coilwire02.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",0.9021,0.6125,0.9131,""
"SM_ConcreteBeam01_1","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConcreteBeam01_1.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",4.0634,0.6363,0.3974,""
"SM_ConcreteBeam01_2","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConcreteBeam01_2.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",4.2106,0.6272,0.8631,""
"SM_ConcreteBeam01_3","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConcreteBeam01_3.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",4.2277,1.1496,1.2892,""
"SM_ConcreteBeam01_4","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConcreteBeam01_4.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",4.4983,1.6701,1.3004,""
"SM_ConcreteBeam01_4Tarp","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConcreteBeam01_4Tarp.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",4.4914,1.6595,1.5225,""
"SM_ConcreteBeam02_1","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConcreteBeam02_1.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",4.0743,0.4860,0.6087,""
"SM_ConcreteBeam02_2","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConcreteBeam02_2.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",4.2095,0.8779,1.2620,""
"SM_ConcreteBeam02_3","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConcreteBeam02_3.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",4.2862,1.6253,1.3161,""
"SM_ConcreteBeam02_3Tarp","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConcreteBeam02_3Tarp.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",4.6454,1.5770,1.5404,""
"SM_ConcreteBeam02_4","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConcreteBeam02_4.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",4.4245,1.6248,1.9299,""
"SM_ReinforcementBar01","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ReinforcementBar01.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",5.0085,0.0540,0.0649,""
"SM_ReinforcementBar02","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ReinforcementBar02.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",5.3943,0.2976,0.8334,""
"SM_ReinforcementBar03","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ReinforcementBar03.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",5.3447,0.2721,0.8334,""
"SM_ReinforcementBar04","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ReinforcementBar04.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",5.4838,0.2721,0.8334,""
"SM_StoragePipe01_1","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_StoragePipe01_1.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",7.0142,0.1937,0.2117,""
"SM_StoragePipe01_2","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_StoragePipe01_2.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",7.1385,0.9355,1.0256,""
"SM_StoragePipe02_1","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_StoragePipe02_1.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.8685,0.2459,0.2697,""
"SM_StoragePipe02_2","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_StoragePipe02_2.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",3.3999,0.9132,1.1942,""
"SM_StoragePipe02_3","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_StoragePipe02_3.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.8802,1.3893,0.9649,""
"SM_StoragePipe02_4","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_StoragePipe02_4.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",3.0414,0.9168,1.1975,""
"SM_StoragePipe02_5","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_StoragePipe02_5.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.8820,1.3893,0.9713,""
"SM_StoragePipe02_6","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_StoragePipe02_6.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.8873,0.9197,1.2027,""
"SM_StoragePipe02_7","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_StoragePipe02_7.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.9107,1.3950,0.9713,""
"SM_StoragePipe03_1","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_StoragePipe03_1.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",6.6304,0.5699,0.5221,""
"SM_StoragePipe03_2","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_StoragePipe03_2.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",7.0318,2.0269,2.6638,""
"SM_StoragePipe03_3","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_StoragePipe03_3.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",6.9544,2.0269,2.6638,""
"SM_StoragePipe03_3Tarp","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_StoragePipe03_3Tarp.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",6.6657,1.1013,2.6983,""
"SM_StoragePipe03_4","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_StoragePipe03_4.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",6.6328,0.7118,0.7171,""
"SM_StoragePipe03_5","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_StoragePipe03_5.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",6.6446,1.6237,1.7307,""
"SM_StoragePipe03_5Tarp","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_StoragePipe03_5Tarp.FBX","meshes","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",6.9018,1.4361,1.7753,""
"SM_RoadClosure01","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_RoadClosure01.FBX","meshes","road_prop","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",0.4062,1.1968,0.3533,""
"SM_RoadClosure02","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_RoadClosure02.FBX","meshes","road_prop","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",0.8100,1.0568,0.9479,""
"SM_RoadClosure03","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_RoadClosure03.FBX","meshes","road_prop","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",0.4814,1.4627,1.5936,""
"SM_MobileGenerator01","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_MobileGenerator01.FBX","meshes","small_prop","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",1.3040,1.2378,3.0864,""
"SM_Biotoilet","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Biotoilet.FBX","meshes","toilet","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",1.1802,2.4852,1.2000,""
"SM_BiotoiletDoor","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_BiotoiletDoor.FBX","meshes","toilet","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",0.7673,1.9668,0.1297,""
"Block","Model","Assets/ConstructionSite/Meshes/Block.fbx","meshes","unclassified","unknown","unknown","bottom_centered",False,False,True,"check import scale",1,1,1,1,"Lit",False,0,False,0,False,False,0,"",545.9072,134.0824,575.1576,""
"SM_CablingWinches01","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_CablingWinches01.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.0514,2.2037,3.1225,""
"SM_ConcreteWell01","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConcreteWell01.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",1.7582,1.3068,1.7371,""
"SM_ConstructionLift01","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConstructionLift01.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",3.0903,4.1301,6.4039,""
"SM_ConstructionLift02","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConstructionLift02.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",2.9868,4.1201,3.1321,""
"SM_ConstructionLift03","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConstructionLift03.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.9927,4.1198,3.1321,""
"SM_ConstructionLift04","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConstructionLift04.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.9868,4.1195,3.1321,""
"SM_ConstructionLift05","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConstructionLift05.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.9287,4.9203,2.8015,""
"SM_ConstructionLift06","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConstructionLift06.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.2917,2.9442,2.2745,""
"SM_ConstructionLift07","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConstructionLift07.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",1.1303,2.5636,0.2331,""
"SM_ConstructionLift08","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConstructionLift08.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",2.4184,0.6704,1.3120,""
"SM_ConstructionPit01","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConstructionPit01.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",4.1236,4.1282,0.3951,""
"SM_ConstructionPit02","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConstructionPit02.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.0437,4.0882,0.3688,""
"SM_ConstructionPit03","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConstructionPit03.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",4.2407,4.3646,4.3003,""
"SM_ConstructionPit04","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConstructionPit04.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.2408,4.4721,2.3099,""
"SM_ConstructionPit05","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConstructionPit05.FBX","meshes","unclassified","unknown","unknown","offset",False,True,False,"pivot may need placement offset correction",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",4.2156,4.8753,4.3300,""
"SM_ConstructionPit06","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConstructionPit06.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",2.1352,4.2212,2.1310,""
"SM_ConstructionPit07","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConstructionPit07.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",4.0197,0.0985,2.8411,""
"SM_ConstructionPit08","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConstructionPit08.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",2.0170,0.0829,2.8354,""
"SM_ConstructionPit09","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConstructionPit09.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",4.1537,0.0828,4.1524,""
"SM_ConstructionPit10","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConstructionPit10.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",2.1595,0.0813,2.1580,""
"SM_ConstructionPit11","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConstructionPit11.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",6.7118,0.0973,6.7120,""
"SM_ConstructionPit12","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConstructionPit12.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",4.7040,0.0975,4.7040,""
"SM_Extension","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Extension.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",0.2546,0.2956,0.2235,""
"SM_Hose01","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Hose01.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",0.8004,0.2441,0.8161,""
"SM_Hose02","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Hose02.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",0.9957,0.4178,0.8145,""
"SM_Hose03","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Hose03.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",0.9882,0.1708,0.3014,""
